split,case_id,case_hash,K,candidate_id,receiver_scope,official_variant,valid,n_tasks,total_p95,ip_increment_nrmse_p95,fail_rate,qualifies_point,spectral_error,spectral_error_s0,spectral_error_s1,condition_number,relative_dc_error,optimizer_success
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_cc_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.08288292229590431,0.2441642653754289,1.0,False,0.041765981874319694,0.036760826456726736,0.041765981874319694,10.089413262989549,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_cc_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.058941933228498916,0.15498557740293412,1.0,False,0.02559428198324048,0.021683787141393372,0.02559428198324048,10.035971074708746,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_cc_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.06584832402315793,0.22124373511242412,1.0,False,0.029722461216881504,0.030772145169774598,0.029722461216881504,25.98148776346709,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_cc_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.04718439072501786,0.11862182387714212,1.0,False,0.021214528715460805,0.019341676284610886,0.021214528715460805,25.846280534593514,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_cc_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.06976806123587333,0.2607017684158542,1.0,False,0.045787204506847194,0.03659540551099851,0.045787204506847194,8.924449809549827,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_cc_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.05231053111262042,0.13927158674602827,1.0,False,0.02768565324529629,0.022719740970694614,0.02768565324529629,6.913424312249966,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.01842770962692561,0.038340835600625275,1.0,False,0.008386591697213678,0.010554024963003299,0.008386591697213678,8.559612101985275,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.02273775721228314,0.049338499038852,1.0,False,0.008183923737456708,0.010776236943357128,0.008183923737456708,8.942127361625193,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.025170262104081874,0.04721284237486876,1.0,False,0.009273383851848059,0.008623688725448294,0.009273383851848059,7.198653105655832,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.01100646895183288,0.02268100959194471,0.5,False,0.006137250431289573,0.0075994128277033285,0.006137250431289573,7.8634429155000465,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.019117914340469635,0.040355452073579476,1.0,False,0.011248383169521512,0.01550459910162563,0.011248383169521512,13.372484146465258,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.02794018053315714,0.054984706015472326,1.0,False,0.013602712041775626,0.016503020349981197,0.013602712041775626,12.108900433499116,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.05493220964727681,0.12188589219302409,1.0,False,0.024160922397475033,0.019562703093904354,0.024160922397475033,9.214112072607207,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.04115255893315036,0.08754930792105506,1.0,False,0.013336758357987848,0.01512744734375159,0.013336758357987848,7.841869907453841,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.05270388539061496,0.15317533231113814,1.0,False,0.0271224499023345,0.021538332141495274,0.0271224499023345,6.201983649683149,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.03323546757722618,0.0649596170215509,1.0,False,0.013903692147357606,0.012528594800196937,0.013903692147357606,6.062778820059926,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.04603982654382929,0.09482682256272898,1.0,False,0.018823235286312637,0.017690533234541426,0.018823235286312637,19.87596154089188,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.05331293173054767,0.14725837785409823,1.0,False,0.019685534682251787,0.02072130501032462,0.019685534682251787,13.608638163295957,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.07319913831672403,0.23176953692170704,1.0,False,0.04254156192140919,0.0332888618677585,0.04254156192140919,13.614535760722061,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.058578758637810265,0.12950801202028583,1.0,False,0.024863581277824946,0.022365738904649508,0.024863581277824946,9.057230836723841,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.08019262852041802,0.26007807499450575,1.0,False,0.04559392675269487,0.0375590618080026,0.04559392675269487,7.244931014798517,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.053558163565997505,0.1525331255780713,1.0,False,0.027836562591835527,0.02267991475723279,0.027836562591835527,6.8907652273912765,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.06905223218842937,0.14435391861533658,1.0,False,0.029680534924457557,0.02581713585932069,0.029680534924457557,37.52551216910083,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,4,K04_tw_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.0634864060371535,0.1774310842032126,1.0,False,0.020464195081413273,0.025012098755638257,0.020464195081413273,19.696676415165616,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.003612457042437989,0.011411824916470203,0.0,True,0.0039025429846288196,0.004743636050841954,0.0039025429846288196,18.241243538600873,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.004083677975100852,0.010989058916998784,0.0,True,0.003756508793083845,0.004662021953665172,0.003756508793083845,23.759751024336126,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.00801851870185642,0.03816610381793421,1.0,False,0.010969316469868859,0.008628492396417555,0.010969316469868859,16.869339128550244,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.004936771364805693,0.036979092555565155,1.0,False,0.010633128824000327,0.008406741885936792,0.010633128824000327,22.019982395830098,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.004694217792544997,0.009500512472160728,0.0,True,0.001736044073389057,0.006503948579282918,0.001736044073389057,20.66027399581625,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.004745964546625273,0.008931287339126617,0.0,True,0.0019862520719502027,0.006443026072448931,0.0019862520719502027,25.918276603894487,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.015921965692799037,0.030829999203740088,1.0,False,0.006338413582148374,0.005140785604290516,0.006338413582148374,12.376541525581839,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.007620161952122929,0.02086539079333428,0.0,True,0.004894782103599811,0.0045621545958502855,0.004894782103599811,12.377717830494706,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.013269199857080834,0.02721084700254587,1.0,False,0.006085763384227685,0.005005131724848195,0.006085763384227685,9.615911287163643,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.018324814063464694,0.031691615310935124,1.0,False,0.006188434969766737,0.005155338216948255,0.006188434969766737,11.225427395274771,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.01795229427559894,0.03030853649401659,1.0,False,0.006250222055465524,0.005394473955355239,0.006250222055465524,26.513534294237676,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.008981240490115342,0.020373506892464983,0.0,True,0.0046375270991261255,0.004704920129047539,0.0046375270991261255,18.499556650605467,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.03707159408796848,0.08647351758549142,1.0,False,0.01481895892480956,0.012076972685846078,0.01481895892480956,26.963866251927275,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.011157771569350832,0.031685231143067254,0.5,False,0.008450274657273313,0.007530502848894947,0.008450274657273313,15.936735712894286,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.03439096559590327,0.05947877613920693,1.0,False,0.01288907561829447,0.011246515830236857,0.01288907561829447,33.87184657201162,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.026976963430677882,0.06366247002183595,1.0,False,0.01309573582809351,0.01034790574069509,0.01309573582809351,32.59796603095277,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.03444670001470711,0.0780782299063549,1.0,False,0.015439665481462585,0.0122415692871081,0.015439665481462585,88.12154785191406,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_cc_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.01469508377230776,0.0337697162156278,1.0,False,0.0067575359749225666,0.007483439702059248,0.0067575359749225666,44.800884026896554,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.006612282372539937,0.012980081764427769,0.0,True,0.0028645739544987487,0.008910116983278498,0.0028645739544987487,25.711743507974,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.005217372240853302,0.011859238146195957,0.0,True,0.002751444164619113,0.008781995172466554,0.002751444164619113,28.44810136976876,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.0044224452231296915,0.006929830253998348,0.0,True,0.0019274383676126706,0.0053200268409500425,0.0019274383676126706,19.34476185713299,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.00435310105547209,0.008571541954233923,0.0,True,0.002099989589152049,0.005282584444668985,0.002099989589152049,24.90928883880954,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.01698104431140541,0.0496009912067811,1.0,False,0.009841652675971745,0.015163473537199232,0.009841652675971745,71.3339481079688,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.01255640900311881,0.047506085960994454,1.0,False,0.009400144268854502,0.01495201799270092,0.009400144268854502,53.3367698723599,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.015689360602318556,0.025468056422397904,1.0,False,0.006015545543440533,0.005668974731703496,0.006015545543440533,52.67876587655005,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.014860605651258355,0.029666703678911242,1.0,False,0.005530038036843899,0.005365554319577276,0.005530038036843899,32.41073072216131,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.019110450053133398,0.03138316585200281,1.0,False,0.006434851124795782,0.005298349309112376,0.006434851124795782,18.156731648443806,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.00661923683873858,0.01553689631334201,0.0,True,0.004434499390423384,0.004504958808371588,0.004434499390423384,14.455128841661042,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.01636153769047886,0.0325265333320475,1.0,False,0.006505054743653225,0.007008410315260638,0.006505054743653225,234.71887163331496,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.020582951482347386,0.031047563004836957,1.0,False,0.006346142535848084,0.0071181876453946125,0.006346142535848084,123.64895361163292,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.029498930085787363,0.06674541882354465,1.0,False,0.013968595313710698,0.011628523811422724,0.013968595313710698,196.62923900268734,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.026409472630047413,0.05611425287231109,1.0,False,0.008849989618912821,0.008924892842425461,0.008849989618912821,93.78370944481998,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.03901577913873264,0.08638650991808514,1.0,False,0.015797330501070617,0.012443679586251822,0.015797330501070617,53.00092322087083,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.013260686437263296,0.02450591982591184,0.5,False,0.00667366087267043,0.0070428002766389,0.00667366087267043,28.182151002024945,1.652594879119541e-16,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.03707943131101167,0.07241320892186527,1.0,False,0.013077083231202026,0.011470356711142818,0.013077083231202026,1053.9258814604252,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,6,K06_tw_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.03588563325516749,0.08340166517909743,1.0,False,0.013908351521062757,0.011672298987909814,0.013908351521062757,411.16126008528073,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.002020874923056677,0.01081349461811827,0.0,True,0.0035238736357106394,0.004498740703149159,0.0035238736357106394,50.16610320440201,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.001993662571334846,0.010963131458705805,0.0,True,0.0036193418929319383,0.00457159955753292,0.0036193418929319383,81.58668557485828,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span4.0_shift+0.5_dens1.00,point,S1,True,6,0.005180480380612857,0.03439811594755764,1.0,False,0.010546148057308798,0.008304435271255161,0.010546148057308798,46.35393064771889,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span4.0_shift+0.5_dens1.25,point,S1,True,6,0.005454562055871035,0.035972561495140776,1.0,False,0.010723523652505859,0.008439253197024965,0.010723523652505859,75.63061695885419,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span4.0_shift-0.5_dens1.00,point,S1,True,6,0.003175756643236218,0.00871788493652851,0.0,True,0.0010817069588664981,0.006287808461653468,0.0010817069588664981,57.61086996775906,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span4.0_shift-0.5_dens1.25,point,S1,True,6,0.0027563904902950624,0.008653610933218732,0.0,True,0.0011624621565608513,0.006359449040061793,0.0011624621565608513,88.82297329816384,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span6.0_shift+0.0_dens1.00,point,S1,True,6,0.004917146029505371,0.006336976329661409,0.0,True,0.0015501011091608214,0.001623715482816798,0.0015501011091608214,29.180313105802966,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span6.0_shift+0.0_dens1.25,point,S1,True,6,0.003489622482955696,0.005199092207831957,0.0,True,0.0014229473956959625,0.0015909777975381787,0.0014229473956959625,28.800834898687924,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span6.0_shift+0.5_dens1.00,point,S1,True,6,0.005197202943116213,0.006302615184508456,0.0,True,0.0016994596992890609,0.0014222886163392245,0.0016994596992890609,18.737419167880912,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span6.0_shift+0.5_dens1.25,point,S1,True,6,0.0050332232486959925,0.006821827464211876,0.0,True,0.001779639891654766,0.0015127638259481665,0.001779639891654766,26.21592683164763,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span6.0_shift-0.5_dens1.00,point,S1,True,6,0.004264736654679673,0.006276984330702449,0.0,True,0.001527786546521448,0.002377818354348065,0.001527786546521448,101.3722280851558,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span6.0_shift-0.5_dens1.25,point,S1,True,6,0.0031748372725334097,0.0048326591457937005,0.0,True,0.0014231396238818714,0.002323558897983719,0.0014231396238818714,57.15530844224966,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span8.0_shift+0.0_dens1.00,point,S1,True,6,0.014548524815748858,0.02540525242493483,1.0,False,0.005279769998276858,0.004192330461671235,0.005279769998276858,117.6292151308113,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span8.0_shift+0.0_dens1.25,point,S1,True,6,0.00585886690062395,0.014907333525984643,0.0,True,0.0034229801992796444,0.0031308578851951298,0.0034229801992796444,57.9978157906846,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span8.0_shift+0.5_dens1.00,point,S1,True,6,0.01197928254210862,0.02288001516655893,0.6666666666666666,False,0.005116738587135563,0.00417395100518387,0.005116738587135563,47.66890317333273,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span8.0_shift+0.5_dens1.25,point,S1,True,6,0.012525504124588907,0.019077072505664212,0.5,False,0.004204485862439635,0.003546912528834846,0.004204485862439635,41.87234423892762,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span8.0_shift-0.5_dens1.00,point,S1,True,6,0.014684340545179022,0.025027167208835396,1.0,False,0.005224463060258687,0.004230166740293519,0.005224463060258687,751.6347530333285,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_cc_span8.0_shift-0.5_dens1.25,point,S1,True,6,0.008139575081203249,0.015110242440864943,0.0,True,0.003556878120622742,0.0031527035865450423,0.003556878120622742,264.0899337095878,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_tw_span4.0_shift+0.0_dens1.00,point,S1,True,6,0.004219767269795303,0.015408855481091274,0.0,True,0.0023376437540936997,0.008660282537840356,0.0023376437540936997,80.42619242333257,0.0,True
train,TR02,997f8e3f59b42100a7eb274535485081ccfdad4306dbddf605d35c0fc5e8f886,8,K08_tw_span4.0_shift+0.0_dens1.25,point,S1,True,6,0.00427369646746601,0.014258015715507973,0.0,True,0.002438207765952845,0.008757311296952317,0.002438207765952845,97.70711869882761,0.0,True
